"Môn học","Lớp","Chủ đề","Thể loại","Câu hỏi","Câu trả lời","Hướng dẫn giải","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Nếu đường thẳng z cắt hai đường thẳng x, y và x // y thì ta có :

A. Hai góc bù nhau bằng nhau;

B.Hai góc kề nhau bằng nhau;

C. Hai góc đồng vị bằng nhau;

D. Hai góc kề bù bằng nhau.","C","Nếu một đường thẳng cắt hai đường thẳng song song thì:

Hai góc đồng vị bằng nhau;

Hai góc so le trong bằng nhau.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Cho MON = 90 độ và vẽ tia OP sao cho tia ON là tia phân giác của góc MOP. Khi đó góc MOP là:

A. Góc tù;

B. Góc bẹt;

C. Góc vuông;

D. Góc nhọn.","B","MOP là góc bẹt.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Qua một điểm ở ngoài đường thẳng, ta kẻ được bao nhiêu đường thẳng song song với đường thẳng đó.

A. 0;

B. 1;

C. 2;

D. vô số.","B","Theo tiên đề Euclid ta có: qua một điểm ở ngoài đường thẳng chỉ có một đường thẳng song song với đường thẳng đó.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Định lí thường được phát biểu dưới dạng:

A.Thì … là…;

B. Do … nên …,

C.Vì … nên …;

D. Nếu … thì ….","D","Mỗi định lí thường được phát biểu dưới dạng “Nếu … thì …”.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Chọn câu trả lời đúng.

Nếu một đường thẳng cắt hai đường thẳng song song thì …

A. Hai góc kề bù bằng nhau;

B. Hai góc so le trong bằng nhau;

C. Hai góc trong cùng phía bằng nhau;

D. Hai góc kề nhau bằng nhau.","B","Nếu một đường thẳng cắt hai đường thẳng song song thì:

+ Hai góc đồng vị bằng nhau;

+ Hai góc so le trong bằng nhau.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Tổng ba góc trong một tam giác bằng

A. 90°;

B. 100°;

C. 120°;

D. 180°.","D","Tổng ba góc trong một tam giác bằng 180°.","","","","","","",""
"Toán","8","Đại số","Bài tập","Tính nhanh 125 + 75x + 15x2 + x3 tại x = 5","1000","125 + 75x + 15x2 + x3 = (5 + x)3

Thay x = 5, ta được (5 + 5)3 = 103 = 1000.","","","","","","",""
"Toán","8","Đại số","Bài tập","Tính nhanh x3 – 9x2 + 27x – 27 tại x = 7.","64","x3 – 9x2 + 27x – 27 = (x – 3)3

Thay x = 7, ta được (7 – 3)3 = 43 = 64.","","","","","","",""
"Toán","8","Đại số","Bài tập","Tìm x, biết: 2x2 + 2x = 0","x = 0 hoặc x = – 1.","Ta có: 2x2 + 2x = 2x(x + 1)

Khi đó, 2x2 + 2x = 0 thì 2x(x + 1) = 0.

TH1: 2x = 0, suy ra x = 0.

TH2: x + 1 = 0, suy ra x = – 1.

Vậy x = 0 hoặc x = – 1.","","","","","","",""
"Toán","8","Đại số","Bài tập","Tìm x, biết: 3x3 – 3x = 0.","x = – 1 hoặc x = 1","Ta có: 3x3 – 3x = 3x(x2 – 1) = 3x(x – 1)(x + 1).

Khi đó 3x3 – 3x = 0 thì 3x(x + 1)(x – 1) = 0.

TH1: 3x = 0, suy ra x = 0.

TH2: x + 1 = 0, suy ra x = – 1.

TH3: x – 1 = 0, suy ra x = 1.

Vậy x = 0 hoặc x = – 1 hoặc x = 1.","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho tam giác ABC vuông tại A có AB = 6 cm, BC = 10 cm. Trên đoạn thẳng AB lấy điểm M sao cho AM = 2 cm. Dựng đường thẳng MN vuông góc AB. Tính BN."," BN = 20/3","Ta có: AM + MB = AB, suy ra MB = AB – AM = 6 – 2 = 4 (cm).

Ta thấy: MN vuông góc với AB (gt) và AC vuông góc với AB (do tam giác ABC vuông tại A)

Suy ra: MN // AC.

Áp dụng định lí Thalès trong ∆ABC, ta có:
BN = (BM.BC)/AB = 20/3","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho tam giác ABC với D, E lần lượt là trung điểm của AB, AC. Biết BC = 8 cm. Tính DE","DE = 4 ","Đường trung bình của tam giác (Lý thuyết Toán lớp 8) | Kết nối tri thức
Ta có tam giác ABC có D, E lần lượt là trung điểm của AB, AC.

Do đó, DE là đường trung bình của tam giác ABC.
Suy ra: DE =1/2BC = 1/2 . 8 = 4","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho tam giác ABC tính độ dài đoạn AE, biết DE // BC và AC = 8 cm.
","AE = 4","Xét tam giác ABC, ta có: D là trung điểm AB và DE // BC

⇒ E là trung điểm của AC.
Suy ra: AE =1/2AC = 1/2 . 8 = 4","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho tam giác ABC, điểm D thuộc cạnh AC sao cho AD =1/2 DC . Gọi M là trung điểm của BC, I là giao điểm của BD và AM. Chứng minh: AI = IM không ?","Có","Gọi E là trung điểm của DC.

Trong ΔBDC, ta có:

M là trung điểm của BC (giả thiết).

E là trung điểm của CD (ta gọi).

Nên ME là đường trung bình của ∆BCD.

⇒ ME // BD (tính chất đường trung bình tam giác).

Suy ra: DI // ME.
Lại có: AD = 1/2 DC(giả thiết).
DE = 1/2 DC(vì E là trung điểm của DC).
Suy ra AD = DE nên D là trung điểm của AE.

Xét tam giác AME có D là trung điểm của AE và DI // ME (cmt).

Suy ra I là trung điểm của AM (tính chất đường trung bình của tam giác)

Vậy AI = IM.","","","","","","",""
"Toán","8","HÌnh học","Bài tập"," Cho tam giác ABC, đường trung tuyến AM. Gọi D là trung điểm của AM, E là giao điểm của BD và AC, F là trung điểm của EC. Tính tỉ số AE/EC","AE/EC = 1/2","Xét ∆BEC có:

M là trung điểm của BC;

F là trung điểm của EC.

Do đó, MF là đường trung bình của ∆BEC.

Suy ra MF // BE.

Xét ∆AMF có:

D là trung điểm của AM;

DE // MF (do MF // BE).

Do đó, DE là đường trung bình của ∆AMF.

Suy ra E là trung điểm của AF nên AE = EF.
Mà EF = FC =1/2 EC(do F là trung điểm của EC)
Do vậy, AE = EF = FC = 1/2 EC
Suy ra AE/EC = 1/2","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Tam giác ABC có AB = 6 cm, AC = 9 cm, BC = 10 cm, đường phân giác trong AD và đường phân giác ngoài AE. Tính độ dài các đoạn thẳng DB, EB.","DB = 4 cm và EB = 20 cm","Vì AD là đường phân giác trong của tam giác ABC, nên ta có
DB/DC = AB/AC (1)
AE là đường phân giác ngoài của tam giác ABC, ta có:
EB/EC = AB/AC (2)
Từ (1) và (2) suy ra
DB/DC = EB/EC = AB/AC = 2/3
Từ DB/DC = 2/3 suy ra DB/BC = 2/5 => DB = 2/5.BC = 4 cm
Từ EB/EC = 2/3 suy ra EB/BC = 2 => DB = 2.BC = 20 cm","","","","","","",""
"Toán","8","Đại số","Bài tập","Một xe ô tô chạy với tốc độ 60 km/h trong thời gian t (h). Viết hàm số biểu thị quãng đường S(t) (km) mà ô tô đi được trong thời gian t(h).","S(t) = 60t ","Xe ô tô chạy với tốc độ 60 km/h hay vận tốc của ô tô là 60 km/h.

Hàm số biểu thị quãng đường S(t) (km) mà ô tô đi được trong thời gian t(h) là: S(t) = 60t (km).","","","","","","",""
"Toán","8","Đại số","Bài tập","Một xe ô tô chạy với tốc độ 60 km/h trong thời gian t (h).
Tính quãng đường S(t) (km) mà ô tô đi được trong thời gian t = 2 (h)","S(2)= 120
","Xe ô tô chạy với tốc độ 60 km/h hay vận tốc của ô tô là 60 km/h.

Hàm số biểu thị quãng đường S(t) (km) mà ô tô đi được trong thời gian t(h) là: S(t) = 60t (km).
Quãng đường S(t) (km) mà ô tô đi được trong thời gian t = 2 (h) lần lượt là:

 Với t = 3 (h), ta có S(3) = 60 . 3 = 180 (km).","","","","","","",""
"Toán","8","Đại số","Bài tập","Một xe ô tô chạy với tốc độ 60 km/h trong thời gian t (h).
Tính quãng đường S(t) (km) mà ô tô đi được trong thời gian  t = 3 (h)","S(3) = 180","Xe ô tô chạy với tốc độ 60 km/h hay vận tốc của ô tô là 60 km/h.

Hàm số biểu thị quãng đường S(t) (km) mà ô tô đi được trong thời gian t(h) là: S(t) = 60t (km).
Quãng đường S(t) (km) mà ô tô đi được trong thời gian  t = 3 (h) lần lượt là:

 Với t = 3 (h), ta có S(3) = 60 . 3 = 180 (km).","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số: f(x) = −5x + 3.Tính f(0)","f(0) = 3","f(0) = −5 . 0 + 3 = 0 + 3 = 3","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số: f(x) = −5x + 3.Tính f(-1)","f(-1) = 8","f(−1) = (−5) . (−1) + 3 = 5 + 3 = 8;","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số: f(x) = 7x - 3.Tính f(2)","f(2) = 11","f(2) =7.2 -3 = 14 - 3 =  11","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số: f(x) = −5x - 6.Tính f(-1)","f(-1) = -1","f(−1) = (−5) . (−1) - 6 = 5 - 6 = -1","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số: f(x) = −12x + 5.Tính f(3)","f(3) = -31","f(3) = (-12) .3 + 5 = (-36) + 5 = -31","","","","","","",""
"Toán","8","Đại số","Bài tập"," Một doanh nghiệp xuất khẩu gạo thu mua thóc với giá 7 triệu đồng/tấn. Do thóc thu mua được có chất lượng cao nên doanh nghiệp đã thưởng thêm cho nhà sản xuất 6 triệu đồng. Gọi y (triệu đồng) là tổng số tiền mà doanh nghiệp đã trả cho nhà sản xuất để mua x tấn thóc. Viết công thức tính y theo x.
","y = 7x + 6.","Với y (triệu đồng) là tổng số tiền mà doanh nghiệp đã trả cho nhà sản xuất để mua x tấn thóc thì công thức tính y theo x là: y = 7x + 6.","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số y = −2x + 4. Tìm giá trị của y tương ứng với x = 0","y = 4"," Với x = 0 thì y = − 2 . 0 + 4 = 0 + 4 = 4;","","","","","","",""
"Toán","8","Đại số","Bài tập"," Cho hàm số y = −2x + 4. Tìm giá trị của y tương ứng với x = 2","y = 0","Với x = 2 thì y = − 2 . 2 + 4 = − 4 + 4 = 0;","","","","","","",""
"Toán","8","Đại số","Bài tập","Cho hàm số y = −2x + 4. Tìm giá trị của y tương ứng với x = 4","y = − 4","Với x = 4 thì y = − 2 . 4 + 4 = − 8 + 4 = − 4.","","","","","","",""
"Toán","8","Đại số","Bài tập"," Cho hàm số y = −2x + 4. Tìm giá trị của y tương ứng với x = 5","y = - 6","Với x = 5 thì y = − 2 . 5 + 4 = − 10 + 4 = − 6.","","","","","","",""
"Toán","8","Đại số","Bài tập","Nếu hiện tại nước Anh là mùa đông thì London ở múi giờ + 0, Hà Nội ở múi giờ + 7. Giả sử vào thời điểm mùa đông của nước Anh, giờ London là x (giờ), giờ Hà Nội là y (giờ). Viết công thức biểu thị y theo x. ","y = x + 7.","Với giờ London là x (giờ), giờ Hà Nội là y (giờ) thì công thức biểu thị y theo x là:

y = x + 7.","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho một hình chóp tam giác đều có độ dài cạnh đáy bằng 8 cm và độ dài trung đoạn bằng 10 cm. Tính diện tích xung quanh của hình chóp tam giác đều đó.","Sxq = 120","Diện tích xung quanh của hình chóp tam giác đều đó là:
Sxq = 1/2 . 8.3.10 = 120","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho hình chóp tam giác đều P.QRS có độ dài cạnh đáy bằng 4 cm và độ dài trung đoạn bằng 10 cm. Tính diện tích xung quanh của hình chóp tam giác đều đó.","Sxq = 60","Diện tích xung quanh của hình chóp tam giác đều P.QRS là:
Sxq = 1/2 . 4.3.10 = 60","","","","","","",""
"Toán","8","HÌnh học","Bài tập","Cho một hình chóp tứ giác đều có độ dài cạnh đáy là 10 cm và độ dài trung đoạn là 13 cm. Tính diện tích xung quanh của hình chóp tứ giác đều đó.","Sxq = 260","Diện tích xung quanh của hình chóp tứ giác đều đó là:
Sxq = 1/2 . 10.4.13 = 260","","","","","","",""
"Toán","7","HÌnh học","Bài tập trắc nghiệm","Cho tam giác ABC, khi đó Góc A+B+C
 bằng

A. 60°;

B. 90°;

C. 120°;

D. 180°.","D","Tổng ba góc trong một tam giác bằng 180°.
Mà các góc A, B, C là ba góc trong cùng một tam giác ABC nên góc A+B+C = 180","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Cho ΔABC=ΔMNP biết AC = 5 cm. Cạnh nào của có độ dài bằng 5 cm?

A. PN;

B. MN;

C. MP;

D. AB.","C","Vì ΔABC=ΔMNP nên AC = MP (hai cạnh tương ứng bằng nhau)

Mà AC = 5 cm

Nên MP = 5 cm","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Phát biểu nào sau đây đúng?

A. Nếu một cạnh của tam giác này bằng một cạnh của tam giác kia thì hai tam giác đó bằng nhau;

B. Nếu hai cạnh của tam giác này bằng hai cạnh của tam giác kia thì hai tam giác đó bằng nhau;

C. Nếu ba cạnh của tam giác này bằng ba cạnh của tam giác kia thì hai tam giác đó bằng nhau;

D. Cả A, B và C đều sai.","C","Trường hợp bằng nhau cạnh - cạnh - cạnh (c.c.c)

Nếu ba cạnh của tam giác này bằng ba cạnh của tam giác kia thì hai tam giác đó bằng nhau.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Cho tam giác ABC có AB = AC . Trên cạnh AB và AC lấy các điểm D, E sao cho AD = AE. Gọi K là giao điểm của BE và CD. Chọn câu sai.

A. BD = CE;

B. BE = CD;

C. BK = KC;

D. DK = KC.","D","Có: AB = AC, AD = AE (gt)

AB = AD + DB, AC = AE + EC

Suy ra: DB = EC (A đúng)
Xét 
ΔBDKvà ΔCEKcó:
ˆB1=ˆC1(cmt)
  DB = EC (cmt)
ˆD1=ˆE1(cmt)

⇒ΔBDK=ΔCEK
Suy ra (C đúng; D sai)","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Cho tam giác ABC vuông tại C và tam giác MNO vuông tại O, có BC = NO. Cần thêm điều kiện gì để 
ΔABC=ΔMNO
 theo trường hợp cạnh huyền – cạnh góc vuông?

A. AC = MO;

B. AB = MN;

C. AC = MN;

D. AB = MO.","B","Vì tam giác ABC vuông tại C và tam giác MNO vuông tại O, có BC = NO (cạnh góc vuông).

Nên để 
ΔABC=ΔMNO
 theo trường hợp cạnh huyền – cạnh góc vuông thì cần thêm điều kiện AB = MN (do tam giác ABC vuông tại C nên AB là cạnh huyền, tam giác MNO vuông tại O nên MN là cạnh huyền).","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Đường trung trực của một đoạn thẳng là

A. đường thẳng vuông góc với đoạn thẳng đó;

B. đường thẳng vuông góc với đoạn thẳng tại một điểm nằm giữa đoạn thẳng đó;

C. đường thẳng vuông góc với đoạn thẳng đó tại trung điểm;

D. đường thẳng đi qua trung điểm của đoạn thẳng đó.","C","Đường thẳng vuông góc với đoạn thẳng tại trung điểm của nó được gọi là đường trung trực của đoạn thẳng đó.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Cho điểm D nằm trên đường trung trực của đoạn thẳng AB. Khẳng định đúng là

A. DA > DB;

B. DA = DB;

C. DA < DB;

D. DA ≥ DB.","B","Điểm nằm trên đường trung trực của một đoạn thẳng thì cách đều hai mút của đoạn thẳng đó.

Đường thẳng d là đường trung trực của đoạn thẳng AB và D ∈ d.

Khi đó DA = DB.","","","","","","",""
"Toán","7","Hình học","Bài tập trắc nghiệm","Cho tam giác MNP cân tại M có MN = 6 cm; NP = 7 cm. Chu vi tam giác MNP là

A. 20 cm;

B. 19 cm;

C. 18 cm;

D. 17 cm.","B","Tam giác MNP cân tại M nên MN = MP ⇒ MP = MN = 6 cm

Chu vi tam giác MNP là: MN + NP + MP = 6 + 7 + 6 = 19 (cm)","","","","","","",""
"Toán","7","Đại số","Bài tập trắc nghiệm","Đại lượng y tỉ lệ thuận với đại lượng x theo hệ số tỉ lệ a = 9. Khi đó ta có công thức liên hệ giữa x và y là:

A. x = 9y;

B. y = 9x;

C. xy = 9;

D. x + y = 9.","B","Ta có đại lượng y tỉ lệ thuận với đại lượng x theo hệ số tỉ lệ a = 9.

Khi đó ta có công thức liên hệ giữa x và y là: y = 9x.

Vậy ta chọn phương án B.","","","","","","",""
"Toán","7","Đại số","Bài tập trắc nghiệm","Cho a, b là các hằng số. Các biến trong biểu thức đại số ax + by – 2ab là:

A. a, b;       

B. x, y;                 

C. a, x;                 

D. a, b, x, y.","B","Do a, b là các hằng số nên các biến trong biểu thức đại số ax + by – 2ab là: x, y.","","","","","","",""
